golden tower__comment 0 2 1121cfccd5913f0a63fec40a6ffd44ea64f9dc135c66634ba001d10bcf4302a2
golden tower__consinfix 0 11 88d21e47c80a3ab9e175c1fa4600d1798c838be57cb0c09d77e1f9fd78c9ef01
golden tower__ctor_cons 0 8 fbb2b312ec9a11002a0872294bf4a34d5e3337c24897f85a1a171f371f6a2b8b
golden tower__ctor_nil 0 7 ed939b1efe0dd7eac8cd992ce6a042f460ce76f46909c614efe98c81535baf08
golden tower__ctor_tup 0 7 26c6b93809379e36f0df95506cb7a6d1b5bc566ed4e78a26c1db25dc79b7843f
golden tower__eq 0 6 2ed27c1421e6928dbe13dbfdb5c59e1045b30341fe7ebe05700006bc5ac572c0
golden tower__flt_half 0 4 8d5c1b5a87c51f970807fc0c2057b3ab3aaf11638ab667dc5956edc8f5bcf138
golden tower__flt_int_mix 0 4 a5c0dfc64d745c1bff4a4f6397214178e1597fc224cdb21bb7783e556ed8493f
golden tower__flt_lit 0 2 4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865
golden tower__flt_mul 0 5 299e4d7bdb2d3ac6e2b59eb57b3c33033fcff7e4e4ff5c29f94905169042a93d
golden tower__flt_pi 0 8 fb81eaa0ba08ad22867f425d4eb33c0534e2233f2babe3120832fa2de1748ae5
golden tower__flt_tenpt0 0 3 917df3320d778ddbaa5c5c7742bc4046bf803c36ed2b050f30844ed206783469
golden tower__ifthen 0 2 1121cfccd5913f0a63fec40a6ffd44ea64f9dc135c66634ba001d10bcf4302a2
golden tower__lam_cap 0 2 10159baf262b43a92d95db59dae1f72c645127301661e0a3ce4e38b295a97c58
golden tower__lam_local 0 3 917df3320d778ddbaa5c5c7742bc4046bf803c36ed2b050f30844ed206783469
golden tower__lam_notype 0 2 06e9d52c1720fca412803e3b07c4b228ff113e303f4c7ab94665319d832bbfb7
golden tower__lam1 0 2 06e9d52c1720fca412803e3b07c4b228ff113e303f4c7ab94665319d832bbfb7
golden tower__lam2 0 2 1121cfccd5913f0a63fec40a6ffd44ea64f9dc135c66634ba001d10bcf4302a2
golden tower__len_concat 0 2 7de1555df0c2700329e815b93b32c571c3ea54dc967b89e81ab73b9972b72d1d
golden tower__len_lit 0 2 53c234e5e8472b6ac51c1ae1cab3fe06fad053beb8ebfd8977b010655bfdd3c3
golden tower__len_sub 0 2 4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865
golden tower__len_var 0 2 53c234e5e8472b6ac51c1ae1cab3fe06fad053beb8ebfd8977b010655bfdd3c3
golden tower__list_cc 0 17 78946597fd13ab2accb8e95f5ba407653ff4d87a07d5d8ea4b3ce5cea734a69e
golden tower__list_empty 0 7 ed939b1efe0dd7eac8cd992ce6a042f460ce76f46909c614efe98c81535baf08
golden tower__list_lit3 0 14 26204cc8f045b443a1d0b755daba4c21216ef88c6c92cf9abdb2d9047ebb700f
golden tower__list_one 0 8 fce57385e96ed470f8c627b7dfcdd5bc700e21966ea86edbb6d311fcb7f720ed
golden tower__list_tl 0 14 26204cc8f045b443a1d0b755daba4c21216ef88c6c92cf9abdb2d9047ebb700f
golden tower__lit 0 3 084c799cd551dd1d8d5c5f9a5d593b2e931f5e36122ee5c793c1d08a19839cc0
