BASELINE-FULL-DIGEST	fa67b718ca029e0f1da088132ceeff94a6369e329c5632954afc6afb03289b8e
BASELINE-NONPASS-DIGEST	aa204ad7f52f85a95f5823b1992f38190b7113fa04c4a803284f77cfc31606b4
BASELINE-SECTION-DIGEST	e675de1b06bb5916f8a0b291702f69e9dbfcc04e07a428c38f0f324a161034db
BASELINE-AXIS	commonmark	0.31.2	commonmark	7	Tabs		status	MATCH	43a67b38cde0acf1fea5023df56f57249322d1c241c29aa9dcd56b9bdc7b9bad	43a67b38cde0acf1fea5023df56f57249322d1c241c29aa9dcd56b9bdc7b9bad	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	6957bb954b1d11611b594296a3dd2de7c41ff9d0c4c170705829b7b39a7dd8ad
BASELINE-AXIS	commonmark	0.31.2	commonmark	7	Tabs		tokens	MATCH	571f5b7c935198611c43d4452cdd840aae94eb729343fe9a9b0ea4d85e0a2d93	571f5b7c935198611c43d4452cdd840aae94eb729343fe9a9b0ea4d85e0a2d93	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	6957bb954b1d11611b594296a3dd2de7c41ff9d0c4c170705829b7b39a7dd8ad
BASELINE-AXIS	commonmark	0.31.2	commonmark	8	Tabs		chunks	MATCH	b13b6b34fc50cd537fb58c90d256662b4f24736aba86f814a4de931b3dfd1f86	b13b6b34fc50cd537fb58c90d256662b4f24736aba86f814a4de931b3dfd1f86	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	9a9ceb3844cce760f94a41551a4b46891f7d86011e96215b3f0af6eee8af0392
BASELINE-AXIS	commonmark	0.31.2	commonmark	8	Tabs		html	MATCH	e8df0e74bb1322ccdba36d4606fcbd467d756cb9c8377c4816c586e4c96a7d08	e8df0e74bb1322ccdba36d4606fcbd467d756cb9c8377c4816c586e4c96a7d08	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	9a9ceb3844cce760f94a41551a4b46891f7d86011e96215b3f0af6eee8af0392
BASELINE-AXIS	commonmark	0.31.2	commonmark	8	Tabs		source	MATCH	c991c33bf0be1104071212885e76ec4b5041b292c8fcd1ecb07ce02c97bc6c21	c991c33bf0be1104071212885e76ec4b5041b292c8fcd1ecb07ce02c97bc6c21	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	9a9ceb3844cce760f94a41551a4b46891f7d86011e96215b3f0af6eee8af0392
BASELINE-AXIS	commonmark	0.31.2	commonmark	8	Tabs		status	MATCH	43a67b38cde0acf1fea5023df56f57249322d1c241c29aa9dcd56b9bdc7b9bad	43a67b38cde0acf1fea5023df56f57249322d1c241c29aa9dcd56b9bdc7b9bad	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	9a9ceb3844cce760f94a41551a4b46891f7d86011e96215b3f0af6eee8af0392
BASELINE-AXIS	commonmark	0.31.2	commonmark	8	Tabs		tokens	MATCH	571f5b7c935198611c43d4452cdd840aae94eb729343fe9a9b0ea4d85e0a2d93	571f5b7c935198611c43d4452cdd840aae94eb729343fe9a9b0ea4d85e0a2d93	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	9a9ceb3844cce760f94a41551a4b46891f7d86011e96215b3f0af6eee8af0392
BASELINE-AXIS	commonmark	0.31.2	commonmark	9	Tabs		chunks	MATCH	74b52eea76e6ae81b667700ccebfd9941ff3b1f973d2b7b5e9b0a9a6dc5b897b	74b52eea76e6ae81b667700ccebfd9941ff3b1f973d2b7b5e9b0a9a6dc5b897b	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	a75f40de084701e1dba280c4ad8570548df993ca1616d86c2d8b12d4273f0ae0
BASELINE-AXIS	commonmark	0.31.2	commonmark	9	Tabs		html	DIFF	d6b717544d1ac39f408490f539a7a1599a04c6fd8157a3bf15441c1d47ba073b	aeb41bd3ba79288a6f46271307cd3ab82dc46d5bc5d84acb57afed79c760e1c7	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	a75f40de084701e1dba280c4ad8570548df993ca1616d86c2d8b12d4273f0ae0
BASELINE-AXIS	commonmark	0.31.2	commonmark	9	Tabs		source	MATCH	4e733585d28f44901d86fecb71c5fc07ca8d15fe294097095bf620fccfaf2177	4e733585d28f44901d86fecb71c5fc07ca8d15fe294097095bf620fccfaf2177	a36b38165baaf29f5ec5b7d28bbef320b3a68507b174a155424f5e45267dcb0e	a75f40de084701e1dba280c4ad8570548df993ca1616d86c2d8b12d4273f0ae0
